date,state,market,crop_type,original_commodity,price_ngn,price_usd,price_type,latitude,longitude
2003-11-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,68.6,0.51,Wholesale,13.18,8.23
2003-11-15,Katsina,Mai Adoua (CBM),wheat,Wheat,154.96,1.15,Wholesale,13.18,8.23
2003-11-15,Sokoto,Illela (CBM),maize,Maize,73.41,0.54,Wholesale,13.64,5.28
2003-11-15,Sokoto,Illela (CBM),millet,Millet,73.92,0.55,Wholesale,13.64,5.28
2003-11-15,Sokoto,Illela (CBM),rice,Rice (imported),228.23,1.69,Wholesale,13.64,5.28
2003-11-15,Sokoto,Illela (CBM),sorghum,Sorghum,73.92,0.55,Wholesale,13.64,5.28
2003-11-15,Sokoto,Illela (CBM),wheat,Wheat,110.38,0.82,Wholesale,13.64,5.28
2003-12-15,Katsina,Jibia (CBM),maize,Maize,80.77,0.59,Wholesale,13.08,7.24
2003-12-15,Katsina,Jibia (CBM),millet,Millet,86.54,0.63,Wholesale,13.08,7.24
2003-12-15,Katsina,Jibia (CBM),rice,Rice (imported),263.46,1.92,Wholesale,13.08,7.24
2003-12-15,Katsina,Jibia (CBM),sorghum,Sorghum,73.08,0.53,Wholesale,13.08,7.24
2003-12-15,Katsina,Jibia (CBM),wheat,Wheat,153.55,1.12,Wholesale,13.08,7.24
2003-12-15,Katsina,Mai Adoua (CBM),maize,Maize,83.1,0.61,Wholesale,13.18,8.23
2003-12-15,Katsina,Mai Adoua (CBM),millet,Millet,85.03,0.62,Wholesale,13.18,8.23
2003-12-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),386.48,2.82,Wholesale,13.18,8.23
2003-12-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,77.29,0.56,Wholesale,13.18,8.23
2003-12-15,Katsina,Mai Adoua (CBM),wheat,Wheat,142.98,1.04,Wholesale,13.18,8.23
2003-12-15,Sokoto,Illela (CBM),maize,Maize,74.87,0.55,Wholesale,13.64,5.28
2003-12-15,Sokoto,Illela (CBM),millet,Millet,74.87,0.55,Wholesale,13.64,5.28
2003-12-15,Sokoto,Illela (CBM),rice,Rice (imported),341.64,2.49,Wholesale,13.64,5.28
2003-12-15,Sokoto,Illela (CBM),sorghum,Sorghum,74.87,0.55,Wholesale,13.64,5.28
2003-12-15,Sokoto,Illela (CBM),wheat,Wheat,105.56,0.77,Wholesale,13.64,5.28
2005-01-15,Katsina,Mai Adoua (CBM),maize,Maize,151.53,1.16,Wholesale,13.18,8.23
2005-01-15,Katsina,Mai Adoua (CBM),millet,Millet,146.93,1.13,Wholesale,13.18,8.23
2005-01-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),319.56,2.45,Wholesale,13.18,8.23
2005-01-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,138.69,1.06,Wholesale,13.18,8.23
2005-01-15,Katsina,Mai Adoua (CBM),wheat,Wheat,177.28,1.36,Wholesale,13.18,8.23
2005-01-15,Sokoto,Illela (CBM),maize,Maize,147.12,1.13,Wholesale,13.64,5.28
2005-01-15,Sokoto,Illela (CBM),millet,Millet,140.19,1.08,Wholesale,13.64,5.28
2005-01-15,Sokoto,Illela (CBM),rice,Rice (imported),330.58,2.54,Wholesale,13.64,5.28
2005-01-15,Sokoto,Illela (CBM),sorghum,Sorghum,141.12,1.08,Wholesale,13.64,5.28
2005-01-15,Sokoto,Illela (CBM),wheat,Wheat,193.79,1.49,Wholesale,13.64,5.28
2005-02-15,Borno,Damassack (CBM),maize,Maize,188.75,1.45,Wholesale,13.01,12.56
2005-02-15,Borno,Damassack (CBM),millet,Millet,176.0,1.35,Wholesale,13.01,12.56
2005-02-15,Borno,Damassack (CBM),rice,Rice (imported),354.5,2.73,Wholesale,13.01,12.56
2005-02-15,Borno,Damassack (CBM),sorghum,Sorghum,165.0,1.27,Wholesale,13.01,12.56
2005-02-15,Katsina,Mai Adoua (CBM),maize,Maize,155.56,1.2,Wholesale,13.18,8.23
2005-02-15,Katsina,Mai Adoua (CBM),millet,Millet,160.92,1.24,Wholesale,13.18,8.23
2005-02-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),324.07,2.49,Wholesale,13.18,8.23
2005-02-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,146.3,1.13,Wholesale,13.18,8.23
2005-02-15,Katsina,Mai Adoua (CBM),wheat,Wheat,184.26,1.42,Wholesale,13.18,8.23
2005-02-15,Sokoto,Illela (CBM),maize,Maize,157.36,1.21,Wholesale,13.64,5.28
2005-02-15,Sokoto,Illela (CBM),millet,Millet,150.84,1.16,Wholesale,13.64,5.28
2005-02-15,Sokoto,Illela (CBM),rice,Rice (imported),331.5,2.55,Wholesale,13.64,5.28
2005-02-15,Sokoto,Illela (CBM),sorghum,Sorghum,150.84,1.16,Wholesale,13.64,5.28
2005-02-15,Sokoto,Illela (CBM),wheat,Wheat,229.98,1.77,Wholesale,13.64,5.28
2005-03-15,Katsina,Jibia (CBM),maize,Maize,168.5,1.27,Wholesale,13.08,7.24
2005-03-15,Katsina,Jibia (CBM),millet,Millet,168.65,1.27,Wholesale,13.08,7.24
2005-03-15,Katsina,Jibia (CBM),rice,Rice (imported),359.08,2.7,Wholesale,13.08,7.24
2005-03-15,Katsina,Jibia (CBM),sorghum,Sorghum,160.23,1.21,Wholesale,13.08,7.24
2005-03-15,Katsina,Jibia (CBM),wheat,Wheat,217.34,1.64,Wholesale,13.08,7.24
2005-03-15,Katsina,Mai Adoua (CBM),maize,Maize,174.81,1.32,Wholesale,13.18,8.23
2005-03-15,Katsina,Mai Adoua (CBM),millet,Millet,174.07,1.31,Wholesale,13.18,8.23
2005-03-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),357.04,2.69,Wholesale,13.18,8.23
2005-03-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,155.19,1.17,Wholesale,13.18,8.23
2005-03-15,Katsina,Mai Adoua (CBM),wheat,Wheat,195.56,1.47,Wholesale,13.18,8.23
2005-03-15,Sokoto,Illela (CBM),maize,Maize,163.21,1.23,Wholesale,13.64,5.28
2005-03-15,Sokoto,Illela (CBM),millet,Millet,158.75,1.2,Wholesale,13.64,5.28
2005-03-15,Sokoto,Illela (CBM),rice,Rice (imported),391.64,2.95,Wholesale,13.64,5.28
2005-03-15,Sokoto,Illela (CBM),sorghum,Sorghum,158.75,1.2,Wholesale,13.64,5.28
2005-03-15,Sokoto,Illela (CBM),wheat,Wheat,155.06,1.17,Wholesale,13.64,5.28
2005-04-15,Katsina,Mai Adoua (CBM),maize,Maize,209.8,1.61,Wholesale,13.18,8.23
2005-04-15,Katsina,Mai Adoua (CBM),millet,Millet,199.61,1.53,Wholesale,13.18,8.23
2005-04-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),428.81,3.29,Wholesale,13.18,8.23
2005-04-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,172.84,1.33,Wholesale,13.18,8.23
2005-04-15,Katsina,Mai Adoua (CBM),wheat,Wheat,199.65,1.53,Wholesale,13.18,8.23
2005-04-15,Sokoto,Illela (CBM),maize,Maize,185.19,1.42,Wholesale,13.64,5.28
2005-04-15,Sokoto,Illela (CBM),millet,Millet,178.7,1.37,Wholesale,13.64,5.28
2005-04-15,Sokoto,Illela (CBM),rice,Rice (imported),407.41,3.13,Wholesale,13.64,5.28
2005-04-15,Sokoto,Illela (CBM),sorghum,Sorghum,178.7,1.37,Wholesale,13.64,5.28
2005-04-15,Sokoto,Illela (CBM),wheat,Wheat,162.96,1.25,Wholesale,13.64,5.28
2005-05-15,Borno,Damassack (CBM),maize,Maize,203.33,1.56,Wholesale,13.01,12.56
2005-05-15,Borno,Damassack (CBM),millet,Millet,189.0,1.45,Wholesale,13.01,12.56
2005-05-15,Borno,Damassack (CBM),rice,Rice (imported),328.0,2.52,Wholesale,13.01,12.56
2005-05-15,Borno,Damassack (CBM),sorghum,Sorghum,166.33,1.28,Wholesale,13.01,12.56
2005-05-15,Katsina,Mai Adoua (CBM),maize,Maize,207.12,1.59,Wholesale,13.18,8.23
2005-05-15,Katsina,Mai Adoua (CBM),millet,Millet,211.75,1.62,Wholesale,13.18,8.23
2005-05-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),412.52,3.16,Wholesale,13.18,8.23
2005-05-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,186.06,1.43,Wholesale,13.18,8.23
2005-05-15,Katsina,Mai Adoua (CBM),wheat,Wheat,194.29,1.49,Wholesale,13.18,8.23
2005-05-15,Sokoto,Illela (CBM),maize,Maize,191.67,1.47,Wholesale,13.64,5.28
2005-05-15,Sokoto,Illela (CBM),millet,Millet,180.56,1.38,Wholesale,13.64,5.28
2005-05-15,Sokoto,Illela (CBM),rice,Rice (imported),402.78,3.09,Wholesale,13.64,5.28
2005-05-15,Sokoto,Illela (CBM),sorghum,Sorghum,180.56,1.38,Wholesale,13.64,5.28
2005-05-15,Sokoto,Illela (CBM),wheat,Wheat,166.67,1.28,Wholesale,13.64,5.28
2005-06-15,Katsina,Jibia (CBM),maize,Maize,239.06,1.8,Wholesale,13.08,7.24
2005-06-15,Katsina,Jibia (CBM),millet,Millet,230.74,1.73,Wholesale,13.08,7.24
2005-06-15,Katsina,Jibia (CBM),rice,Rice (imported),430.78,3.24,Wholesale,13.08,7.24
2005-06-15,Katsina,Jibia (CBM),sorghum,Sorghum,222.44,1.67,Wholesale,13.08,7.24
2005-06-15,Katsina,Jibia (CBM),wheat,Wheat,246.71,1.85,Wholesale,13.08,7.24
2005-06-15,Katsina,Mai Adoua (CBM),maize,Maize,241.08,1.81,Wholesale,13.18,8.23
2005-06-15,Katsina,Mai Adoua (CBM),millet,Millet,247.31,1.86,Wholesale,13.18,8.23
2005-06-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),411.64,3.1,Wholesale,13.18,8.23
2005-06-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,226.26,1.7,Wholesale,13.18,8.23
2005-06-15,Katsina,Mai Adoua (CBM),wheat,Wheat,232.7,1.75,Wholesale,13.18,8.23
2005-06-15,Sokoto,Illela (CBM),maize,Maize,218.55,1.64,Wholesale,13.64,5.28
2005-06-15,Sokoto,Illela (CBM),millet,Millet,217.83,1.64,Wholesale,13.64,5.28
2005-06-15,Sokoto,Illela (CBM),rice,Rice (imported),431.51,3.24,Wholesale,13.64,5.28
2005-06-15,Sokoto,Illela (CBM),sorghum,Sorghum,213.99,1.61,Wholesale,13.64,5.28
2005-06-15,Sokoto,Illela (CBM),wheat,Wheat,196.41,1.48,Wholesale,13.64,5.28
2005-07-15,Katsina,Mai Adoua (CBM),maize,Maize,246.16,1.86,Wholesale,13.18,8.23
2005-07-15,Katsina,Mai Adoua (CBM),millet,Millet,297.35,2.25,Wholesale,13.18,8.23
2005-07-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),391.99,2.97,Wholesale,13.18,8.23
2005-07-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,255.79,1.94,Wholesale,13.18,8.23
2005-07-15,Katsina,Mai Adoua (CBM),wheat,Wheat,255.85,1.94,Wholesale,13.18,8.23
2005-07-15,Sokoto,Illela (CBM),maize,Maize,254.78,1.93,Wholesale,13.64,5.28
2005-07-15,Sokoto,Illela (CBM),millet,Millet,256.73,1.94,Wholesale,13.64,5.28
2005-07-15,Sokoto,Illela (CBM),rice,Rice (imported),464.23,3.52,Wholesale,13.64,5.28
2005-07-15,Sokoto,Illela (CBM),sorghum,Sorghum,256.73,1.94,Wholesale,13.64,5.28
2005-07-15,Sokoto,Illela (CBM),wheat,Wheat,234.04,1.77,Wholesale,13.64,5.28
2005-08-15,Borno,Damassack (CBM),maize,Maize,251.5,1.86,Wholesale,13.01,12.56
2005-08-15,Borno,Damassack (CBM),millet,Millet,253.25,1.88,Wholesale,13.01,12.56
2005-08-15,Borno,Damassack (CBM),rice,Rice (imported),421.0,3.12,Wholesale,13.01,12.56
2005-08-15,Borno,Damassack (CBM),sorghum,Sorghum,223.25,1.65,Wholesale,13.01,12.56
2005-08-15,Katsina,Mai Adoua (CBM),maize,Maize,276.65,2.05,Wholesale,13.18,8.23
2005-08-15,Katsina,Mai Adoua (CBM),millet,Millet,290.06,2.15,Wholesale,13.18,8.23
2005-08-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),341.26,2.53,Wholesale,13.18,8.23
2005-08-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,273.88,2.03,Wholesale,13.18,8.23
2005-08-15,Katsina,Mai Adoua (CBM),wheat,Wheat,243.63,1.8,Wholesale,13.18,8.23
2005-08-15,Sokoto,Illela (CBM),maize,Maize,206.77,1.53,Wholesale,13.64,5.28
2005-08-15,Sokoto,Illela (CBM),millet,Millet,218.42,1.62,Wholesale,13.64,5.28
2005-08-15,Sokoto,Illela (CBM),rice,Rice (imported),462.13,3.42,Wholesale,13.64,5.28
2005-08-15,Sokoto,Illela (CBM),sorghum,Sorghum,216.97,1.61,Wholesale,13.64,5.28
2005-08-15,Sokoto,Illela (CBM),wheat,Wheat,236.89,1.75,Wholesale,13.64,5.28
2005-09-15,Katsina,Jibia (CBM),maize,Maize,153.78,1.18,Wholesale,13.08,7.24
2005-09-15,Katsina,Jibia (CBM),millet,Millet,153.75,1.18,Wholesale,13.08,7.24
2005-09-15,Katsina,Jibia (CBM),rice,Rice (imported),402.24,3.09,Wholesale,13.08,7.24
2005-09-15,Katsina,Jibia (CBM),sorghum,Sorghum,165.21,1.27,Wholesale,13.08,7.24
2005-09-15,Katsina,Jibia (CBM),wheat,Wheat,246.04,1.89,Wholesale,13.08,7.24
2005-09-15,Katsina,Mai Adoua (CBM),maize,Maize,148.72,1.14,Wholesale,13.18,8.23
2005-09-15,Katsina,Mai Adoua (CBM),millet,Millet,149.46,1.15,Wholesale,13.18,8.23
2005-09-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),315.51,2.43,Wholesale,13.18,8.23
2005-09-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,136.68,1.05,Wholesale,13.18,8.23
2005-09-15,Katsina,Mai Adoua (CBM),wheat,Wheat,231.42,1.78,Wholesale,13.18,8.23
2005-09-15,Sokoto,Illela (CBM),maize,Maize,131.53,1.01,Wholesale,13.64,5.28
2005-09-15,Sokoto,Illela (CBM),millet,Millet,136.94,1.05,Wholesale,13.64,5.28
2005-09-15,Sokoto,Illela (CBM),rice,Rice (imported),320.68,2.47,Wholesale,13.64,5.28
2005-09-15,Sokoto,Illela (CBM),sorghum,Sorghum,134.62,1.04,Wholesale,13.64,5.28
2005-09-15,Sokoto,Illela (CBM),wheat,Wheat,184.36,1.42,Wholesale,13.64,5.28
2005-10-15,Katsina,Mai Adoua (CBM),maize,Maize,127.26,0.99,Wholesale,13.18,8.23
2005-10-15,Katsina,Mai Adoua (CBM),millet,Millet,120.44,0.94,Wholesale,13.18,8.23
2005-10-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),310.67,2.42,Wholesale,13.18,8.23
2005-10-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,114.57,0.89,Wholesale,13.18,8.23
2005-10-15,Katsina,Mai Adoua (CBM),wheat,Wheat,234.99,1.83,Wholesale,13.18,8.23
2005-10-15,Sokoto,Illela (CBM),maize,Maize,126.28,0.98,Wholesale,13.64,5.28
2005-10-15,Sokoto,Illela (CBM),millet,Millet,125.4,0.98,Wholesale,13.64,5.28
2005-10-15,Sokoto,Illela (CBM),rice,Rice (imported),195.84,1.52,Wholesale,13.64,5.28
2005-10-15,Sokoto,Illela (CBM),sorghum,Sorghum,125.4,0.98,Wholesale,13.64,5.28
2005-10-15,Sokoto,Illela (CBM),wheat,Wheat,167.97,1.31,Wholesale,13.64,5.28
2005-11-15,Borno,Damassack (CBM),maize,Maize,132.5,1.03,Wholesale,13.01,12.56
2005-11-15,Borno,Damassack (CBM),millet,Millet,132.5,1.03,Wholesale,13.01,12.56
2005-11-15,Borno,Damassack (CBM),rice,Rice (imported),376.0,2.91,Wholesale,13.01,12.56
2005-11-15,Borno,Damassack (CBM),sorghum,Sorghum,126.0,0.97,Wholesale,13.01,12.56
2005-11-15,Katsina,Mai Adoua (CBM),maize,Maize,133.99,1.04,Wholesale,13.18,8.23
2005-11-15,Katsina,Mai Adoua (CBM),millet,Millet,108.37,0.84,Wholesale,13.18,8.23
2005-11-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),327.07,2.53,Wholesale,13.18,8.23
2005-11-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,100.49,0.78,Wholesale,13.18,8.23
2005-11-15,Katsina,Mai Adoua (CBM),wheat,Wheat,217.75,1.68,Wholesale,13.18,8.23
2005-11-15,Sokoto,Illela (CBM),maize,Maize,121.0,0.94,Wholesale,13.64,5.28
2005-11-15,Sokoto,Illela (CBM),millet,Millet,125.0,0.97,Wholesale,13.64,5.28
2005-11-15,Sokoto,Illela (CBM),rice,Rice (imported),202.5,1.57,Wholesale,13.64,5.28
2005-11-15,Sokoto,Illela (CBM),sorghum,Sorghum,125.0,0.97,Wholesale,13.64,5.28
2005-11-15,Sokoto,Illela (CBM),wheat,Wheat,167.0,1.29,Wholesale,13.64,5.28
2005-12-15,Katsina,Jibia (CBM),maize,Maize,138.19,1.09,Wholesale,13.08,7.24
2005-12-15,Katsina,Jibia (CBM),millet,Millet,149.39,1.17,Wholesale,13.08,7.24
2005-12-15,Katsina,Jibia (CBM),rice,Rice (imported),360.67,2.83,Wholesale,13.08,7.24
2005-12-15,Katsina,Jibia (CBM),sorghum,Sorghum,123.87,0.97,Wholesale,13.08,7.24
2005-12-15,Katsina,Jibia (CBM),wheat,Wheat,301.49,2.37,Wholesale,13.08,7.24
2005-12-15,Katsina,Mai Adoua (CBM),maize,Maize,127.85,1.0,Wholesale,13.18,8.23
2005-12-15,Katsina,Mai Adoua (CBM),millet,Millet,126.22,0.99,Wholesale,13.18,8.23
2005-12-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),335.49,2.64,Wholesale,13.18,8.23
2005-12-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,112.07,0.88,Wholesale,13.18,8.23
2005-12-15,Katsina,Mai Adoua (CBM),wheat,Wheat,188.65,1.48,Wholesale,13.18,8.23
2005-12-15,Sokoto,Illela (CBM),maize,Maize,121.66,0.96,Wholesale,13.64,5.28
2005-12-15,Sokoto,Illela (CBM),millet,Millet,121.29,0.95,Wholesale,13.64,5.28
2005-12-15,Sokoto,Illela (CBM),rice,Rice (imported),204.65,1.61,Wholesale,13.64,5.28
2005-12-15,Sokoto,Illela (CBM),sorghum,Sorghum,121.29,0.95,Wholesale,13.64,5.28
2005-12-15,Sokoto,Illela (CBM),wheat,Wheat,189.05,1.49,Wholesale,13.64,5.28
2006-01-15,Katsina,Mai Adoua (CBM),wheat,Wheat,185.51,1.46,Wholesale,13.18,8.23
2006-01-15,Sokoto,Illela (CBM),maize,Maize,129.61,1.02,Wholesale,13.64,5.28
2006-01-15,Sokoto,Illela (CBM),millet,Millet,136.36,1.07,Wholesale,13.64,5.28
2006-01-15,Sokoto,Illela (CBM),rice,Rice (imported),406.24,3.2,Wholesale,13.64,5.28
2006-01-15,Sokoto,Illela (CBM),sorghum,Sorghum,136.36,1.07,Wholesale,13.64,5.28
2006-02-15,Katsina,Mai Adoua (CBM),wheat,Wheat,187.32,1.46,Wholesale,13.18,8.23
2006-02-15,Sokoto,Illela (CBM),maize,Maize,148.58,1.16,Wholesale,13.64,5.28
2006-02-15,Sokoto,Illela (CBM),millet,Millet,147.98,1.15,Wholesale,13.64,5.28
2006-02-15,Sokoto,Illela (CBM),rice,Rice (imported),404.18,3.15,Wholesale,13.64,5.28
2006-02-15,Sokoto,Illela (CBM),sorghum,Sorghum,147.61,1.15,Wholesale,13.64,5.28
2006-03-15,Katsina,Jibia (CBM),maize,Maize,133.04,1.05,Wholesale,13.08,7.24
2006-03-15,Katsina,Jibia (CBM),millet,Millet,136.06,1.07,Wholesale,13.08,7.24
2006-03-15,Katsina,Jibia (CBM),rice,Rice (imported),370.85,2.92,Wholesale,13.08,7.24
2006-03-15,Katsina,Jibia (CBM),sorghum,Sorghum,113.41,0.89,Wholesale,13.08,7.24
2006-03-15,Katsina,Jibia (CBM),wheat,Wheat,307.69,2.42,Wholesale,13.08,7.24
2006-03-15,Katsina,Mai Adoua (CBM),maize,Maize,133.55,1.05,Wholesale,13.18,8.23
2006-03-15,Katsina,Mai Adoua (CBM),millet,Millet,134.43,1.06,Wholesale,13.18,8.23
2006-03-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),358.94,2.82,Wholesale,13.18,8.23
2006-03-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,123.11,0.97,Wholesale,13.18,8.23
2006-03-15,Sokoto,Illela (CBM),maize,Maize,141.76,1.11,Wholesale,13.64,5.28
2006-03-15,Sokoto,Illela (CBM),millet,Millet,141.94,1.12,Wholesale,13.64,5.28
2006-03-15,Sokoto,Illela (CBM),rice,Rice (imported),398.56,3.13,Wholesale,13.64,5.28
2006-03-15,Sokoto,Illela (CBM),sorghum,Sorghum,139.33,1.1,Wholesale,13.64,5.28
2006-04-15,Katsina,Mai Adoua (CBM),maize,Maize,132.28,1.04,Wholesale,13.18,8.23
2006-04-15,Katsina,Mai Adoua (CBM),millet,Millet,142.46,1.12,Wholesale,13.18,8.23
2006-04-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),352.0,2.76,Wholesale,13.18,8.23
2006-04-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,125.85,0.99,Wholesale,13.18,8.23
2006-04-15,Sokoto,Illela (CBM),maize,Maize,142.07,1.11,Wholesale,13.64,5.28
2006-04-15,Sokoto,Illela (CBM),millet,Millet,143.0,1.12,Wholesale,13.64,5.28
2006-04-15,Sokoto,Illela (CBM),rice,Rice (imported),384.44,3.02,Wholesale,13.64,5.28
2006-04-15,Sokoto,Illela (CBM),sorghum,Sorghum,139.28,1.09,Wholesale,13.64,5.28
2006-05-15,Borno,Damassack (CBM),maize,Maize,144.0,1.13,Wholesale,13.01,12.56
2006-05-15,Borno,Damassack (CBM),millet,Millet,137.5,1.08,Wholesale,13.01,12.56
2006-05-15,Borno,Damassack (CBM),rice,Rice (imported),409.5,3.21,Wholesale,13.01,12.56
2006-05-15,Borno,Damassack (CBM),sorghum,Sorghum,130.0,1.02,Wholesale,13.01,12.56
2006-05-15,Katsina,Mai Adoua (CBM),maize,Maize,133.3,1.05,Wholesale,13.18,8.23
2006-05-15,Katsina,Mai Adoua (CBM),millet,Millet,145.59,1.14,Wholesale,13.18,8.23
2006-05-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),342.12,2.68,Wholesale,13.18,8.23
2006-05-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,126.89,1.0,Wholesale,13.18,8.23
2006-05-15,Sokoto,Illela (CBM),maize,Maize,134.09,1.05,Wholesale,13.64,5.28
2006-05-15,Sokoto,Illela (CBM),millet,Millet,134.77,1.06,Wholesale,13.64,5.28
2006-05-15,Sokoto,Illela (CBM),rice,Rice (imported),384.54,3.02,Wholesale,13.64,5.28
2006-05-15,Sokoto,Illela (CBM),sorghum,Sorghum,132.25,1.04,Wholesale,13.64,5.28
2006-06-15,Katsina,Jibia (CBM),maize,Maize,147.63,1.15,Wholesale,13.08,7.24
2006-06-15,Katsina,Jibia (CBM),millet,Millet,142.43,1.11,Wholesale,13.08,7.24
2006-06-15,Katsina,Jibia (CBM),rice,Rice (imported),369.31,2.88,Wholesale,13.08,7.24
2006-06-15,Katsina,Jibia (CBM),sorghum,Sorghum,124.91,0.97,Wholesale,13.08,7.24
2006-06-15,Katsina,Mai Adoua (CBM),maize,Maize,136.22,1.06,Wholesale,13.18,8.23
2006-06-15,Katsina,Mai Adoua (CBM),millet,Millet,148.32,1.16,Wholesale,13.18,8.23
2006-06-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),360.75,2.81,Wholesale,13.18,8.23
2006-06-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,129.04,1.01,Wholesale,13.18,8.23
2006-06-15,Sokoto,Illela (CBM),maize,Maize,125.83,0.98,Wholesale,13.64,5.28
2006-06-15,Sokoto,Illela (CBM),millet,Millet,138.46,1.08,Wholesale,13.64,5.28
2006-06-15,Sokoto,Illela (CBM),rice,Rice (imported),388.25,3.03,Wholesale,13.64,5.28
2006-06-15,Sokoto,Illela (CBM),sorghum,Sorghum,127.23,0.99,Wholesale,13.64,5.28
2007-01-15,Katsina,Mai Adoua (CBM),maize,Maize,96.86,0.76,Wholesale,13.18,8.23
2007-01-15,Katsina,Mai Adoua (CBM),millet,Millet,109.06,0.85,Wholesale,13.18,8.23
2007-01-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),354.26,2.77,Wholesale,13.18,8.23
2007-01-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,89.55,0.7,Wholesale,13.18,8.23
2007-01-15,Sokoto,Illela (CBM),maize,Maize,98.34,0.77,Wholesale,13.64,5.28
2007-01-15,Sokoto,Illela (CBM),millet,Millet,110.3,0.86,Wholesale,13.64,5.28
2007-01-15,Sokoto,Illela (CBM),rice,Rice (imported),288.58,2.26,Wholesale,13.64,5.28
2007-01-15,Sokoto,Illela (CBM),sorghum,Sorghum,96.51,0.75,Wholesale,13.64,5.28
2007-02-15,Borno,Damassack (CBM),maize,Maize,139.25,1.09,Wholesale,13.01,12.56
2007-02-15,Borno,Damassack (CBM),millet,Millet,159.25,1.24,Wholesale,13.01,12.56
2007-02-15,Borno,Damassack (CBM),rice,Rice (imported),344.0,2.69,Wholesale,13.01,12.56
2007-02-15,Borno,Damassack (CBM),sorghum,Sorghum,122.0,0.95,Wholesale,13.01,12.56
2007-02-15,Katsina,Mai Adoua (CBM),maize,Maize,96.99,0.76,Wholesale,13.18,8.23
2007-02-15,Katsina,Mai Adoua (CBM),millet,Millet,117.36,0.92,Wholesale,13.18,8.23
2007-02-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),339.42,2.65,Wholesale,13.18,8.23
2007-02-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,89.34,0.7,Wholesale,13.18,8.23
2007-02-15,Sokoto,Illela (CBM),maize,Maize,104.9,0.82,Wholesale,13.64,5.28
2007-02-15,Sokoto,Illela (CBM),millet,Millet,109.8,0.86,Wholesale,13.64,5.28
2007-02-15,Sokoto,Illela (CBM),rice,Rice (imported),294.12,2.3,Wholesale,13.64,5.28
2007-02-15,Sokoto,Illela (CBM),sorghum,Sorghum,102.45,0.8,Wholesale,13.64,5.28
2007-03-15,Katsina,Jibia (CBM),maize,Maize,103.0,0.8,Wholesale,13.08,7.24
2007-03-15,Katsina,Jibia (CBM),millet,Millet,112.92,0.88,Wholesale,13.08,7.24
2007-03-15,Katsina,Jibia (CBM),rice,Rice (imported),352.92,2.76,Wholesale,13.08,7.24
2007-03-15,Katsina,Jibia (CBM),sorghum,Sorghum,90.88,0.71,Wholesale,13.08,7.24
2007-03-15,Katsina,Mai Adoua (CBM),maize,Maize,99.77,0.78,Wholesale,13.18,8.23
2007-03-15,Katsina,Mai Adoua (CBM),millet,Millet,123.27,0.96,Wholesale,13.18,8.23
2007-03-15,Katsina,Mai Adoua (CBM),rice,Rice (imported),352.86,2.76,Wholesale,13.18,8.23
2007-03-15,Katsina,Mai Adoua (CBM),sorghum,Sorghum,93.99,0.73,Wholesale,13.18,8.23
2007-03-15,Sokoto,Illela (CBM),maize,Maize,122.86,0.96,Wholesale,13.64,5.28
2007-03-15,Sokoto,Illela (CBM),millet,Millet,121.29,0.95,Wholesale,13.64,5.28
2007-03-15,Sokoto,Illela (CBM),rice,Rice (imported),297.36,2.32,Wholesale,13.64,5.28
