date,crop_type,region,price_ngn_per_kg,month,day_of_year,day_of_week,seasonal_factor
2025-10-21,tomato,lagos,736.11,10,294,1,0.85
2025-10-22,tomato,lagos,982.65,10,295,2,0.85
2025-10-23,tomato,lagos,771.51,10,296,3,0.85
2025-10-24,tomato,lagos,796.79,10,297,4,0.85
2025-10-25,tomato,lagos,771.12,10,298,5,0.85
2025-10-26,tomato,lagos,814.12,10,299,6,0.85
2025-10-27,tomato,lagos,806.19,10,300,0,0.85
2025-10-28,tomato,lagos,858.77,10,301,1,0.85
2025-10-29,tomato,lagos,920.83,10,302,2,0.85
2025-10-30,tomato,lagos,753.59,10,303,3,0.85
2025-10-31,tomato,lagos,798.13,10,304,4,0.85
2025-11-01,tomato,lagos,883.26,11,305,5,0.88
2025-11-02,tomato,lagos,741.82,11,306,6,0.88
2025-11-03,tomato,lagos,902.03,11,307,0,0.88
2025-11-04,tomato,lagos,860.11,11,308,1,0.88
2025-11-05,tomato,lagos,836.24,11,309,2,0.88
2025-11-06,tomato,lagos,801.97,11,310,3,0.88
2025-11-07,tomato,lagos,838.23,11,311,4,0.88
2025-11-08,tomato,lagos,813.25,11,312,5,0.88
2025-11-09,tomato,lagos,879.27,11,313,6,0.88
2025-11-10,tomato,lagos,882.26,11,314,0,0.88
2025-11-11,tomato,lagos,1017.81,11,315,1,0.88
2025-11-12,tomato,lagos,880.24,11,316,2,0.88
2025-11-13,tomato,lagos,724.36,11,317,3,0.88
2025-11-14,tomato,lagos,1064.06,11,318,4,0.88
2025-11-15,tomato,lagos,1001.13,11,319,5,0.88
2025-11-16,tomato,lagos,804.27,11,320,6,0.88
2025-11-17,tomato,lagos,697.14,11,321,0,0.88
2025-11-18,tomato,lagos,790.37,11,322,1,0.88
2025-11-19,tomato,lagos,845.7,11,323,2,0.88
2025-11-20,tomato,lagos,837.92,11,324,3,0.88
2025-11-21,tomato,lagos,588.93,11,325,4,0.88
2025-11-22,tomato,lagos,793.14,11,326,5,0.88
2025-11-23,tomato,lagos,794.26,11,327,6,0.88
2025-11-24,tomato,lagos,851.28,11,328,0,0.88
2025-11-25,tomato,lagos,614.84,11,329,1,0.88
2025-11-26,tomato,lagos,793.08,11,330,2,0.88
2025-11-27,tomato,lagos,943.02,11,331,3,0.88
2025-11-28,tomato,lagos,775.76,11,332,4,0.88
2025-11-29,tomato,lagos,869.67,11,333,5,0.88
2025-11-30,tomato,lagos,874.44,11,334,6,0.88
2025-12-01,tomato,lagos,1101.97,12,335,0,1.1
2025-12-02,tomato,lagos,1128.77,12,336,1,1.1
2025-12-03,tomato,lagos,1154.23,12,337,2,1.1
2025-12-04,tomato,lagos,1199.33,12,338,3,1.1
2025-12-05,tomato,lagos,1037.11,12,339,4,1.1
2025-12-06,tomato,lagos,997.84,12,340,5,1.1
2025-12-07,tomato,lagos,1105.29,12,341,6,1.1
2025-12-08,tomato,lagos,1490.58,12,342,0,1.1
2025-12-09,tomato,lagos,1048.97,12,343,1,1.1
2025-12-10,tomato,lagos,1019.64,12,344,2,1.1
2025-12-11,tomato,lagos,1052.0,12,345,3,1.1
2025-12-12,tomato,lagos,815.68,12,346,4,1.1
2025-12-13,tomato,lagos,1063.5,12,347,5,1.1
2025-12-14,tomato,lagos,1095.96,12,348,6,1.1
2025-12-15,tomato,lagos,1034.09,12,349,0,1.1
2025-12-16,tomato,lagos,1089.41,12,350,1,1.1
2025-12-17,tomato,lagos,1084.53,12,351,2,1.1
2025-12-18,tomato,lagos,1013.35,12,352,3,1.1
2025-12-19,tomato,lagos,1025.83,12,353,4,1.1
2025-12-20,tomato,lagos,1106.62,12,354,5,1.1
2025-12-21,tomato,lagos,1209.14,12,355,6,1.1
2025-12-22,tomato,lagos,1069.27,12,356,0,1.1
2025-12-23,tomato,lagos,950.73,12,357,1,1.1
2025-12-24,tomato,lagos,886.44,12,358,2,1.1
2025-12-25,tomato,lagos,988.1,12,359,3,1.1
2025-12-26,tomato,lagos,1137.37,12,360,4,1.1
2025-12-27,tomato,lagos,966.45,12,361,5,1.1
2025-12-28,tomato,lagos,1152.27,12,362,6,1.1
2025-12-29,tomato,lagos,1133.5,12,363,0,1.1
2025-12-30,tomato,lagos,1069.27,12,364,1,1.1
2025-12-31,tomato,lagos,946.6,12,365,2,1.1
2026-01-01,tomato,lagos,1065.15,1,1,3,1.15
2026-01-02,tomato,lagos,1106.18,1,2,4,1.15
2026-01-03,tomato,lagos,1160.1,1,3,5,1.15
2026-01-04,tomato,lagos,1015.69,1,4,6,1.15
2026-01-05,tomato,lagos,1259.49,1,5,0,1.15
2026-01-06,tomato,lagos,1160.43,1,6,1,1.15
2026-01-07,tomato,lagos,1171.12,1,7,2,1.15
2026-01-08,tomato,lagos,1188.33,1,8,3,1.15
2026-01-09,tomato,lagos,1250.81,1,9,4,1.15
2026-01-10,tomato,lagos,1148.75,1,10,5,1.15
2026-01-11,tomato,lagos,1195.52,1,11,6,1.15
2026-01-12,tomato,lagos,1070.49,1,12,0,1.15
2026-01-13,tomato,lagos,1295.21,1,13,1,1.15
2026-01-14,tomato,lagos,1144.09,1,14,2,1.15
2026-01-15,tomato,lagos,1071.14,1,15,3,1.15
2026-01-16,tomato,lagos,1475.26,1,16,4,1.15
2026-01-17,tomato,lagos,962.26,1,17,5,1.15
2026-01-18,tomato,lagos,1163.8,1,18,6,1.15
2026-01-19,tomato,lagos,1127.81,1,19,0,1.15
2026-01-20,tomato,lagos,1158.17,1,20,1,1.15
2026-01-21,tomato,lagos,1177.73,1,21,2,1.15
2026-01-22,tomato,lagos,1552.89,1,22,3,1.15
2026-01-23,tomato,lagos,1053.03,1,23,4,1.15
2026-01-24,tomato,lagos,1598.37,1,24,5,1.15
2026-01-25,tomato,lagos,1298.65,1,25,6,1.15
2026-01-26,tomato,lagos,1230.09,1,26,0,1.15
2026-01-27,tomato,lagos,1145.73,1,27,1,1.15
2026-01-28,tomato,lagos,1011.68,1,28,2,1.15
2026-01-29,tomato,lagos,1037.33,1,29,3,1.15
2026-01-30,tomato,lagos,1222.26,1,30,4,1.15
2026-01-31,tomato,lagos,1189.25,1,31,5,1.15
2026-02-01,tomato,lagos,1208.85,2,32,6,1.2
2026-02-02,tomato,lagos,1272.97,2,33,0,1.2
2026-02-03,tomato,lagos,1225.01,2,34,1,1.2
2026-02-04,tomato,lagos,1173.64,2,35,2,1.2
2026-02-05,tomato,lagos,1239.74,2,36,3,1.2
2026-02-06,tomato,lagos,1315.4,2,37,4,1.2
2026-02-07,tomato,lagos,1396.63,2,38,5,1.2
2026-02-08,tomato,lagos,1303.33,2,39,6,1.2
2026-02-09,tomato,lagos,1352.72,2,40,0,1.2
2026-02-10,tomato,lagos,1148.47,2,41,1,1.2
2026-02-11,tomato,lagos,1418.78,2,42,2,1.2
2026-02-12,tomato,lagos,1152.69,2,43,3,1.2
2026-02-13,tomato,lagos,1248.1,2,44,4,1.2
2026-02-14,tomato,lagos,1229.79,2,45,5,1.2
2026-02-15,tomato,lagos,1069.06,2,46,6,1.2
2026-02-16,tomato,lagos,1309.29,2,47,0,1.2
2026-02-17,tomato,lagos,1178.34,2,48,1,1.2
2026-02-18,tomato,lagos,1122.88,2,49,2,1.2
2026-02-19,tomato,lagos,1242.06,2,50,3,1.2
2026-02-20,tomato,lagos,1156.13,2,51,4,1.2
2026-02-21,tomato,lagos,1305.02,2,52,5,1.2
2026-02-22,tomato,lagos,1170.79,2,53,6,1.2
2026-02-23,tomato,lagos,1200.24,2,54,0,1.2
2026-02-24,tomato,lagos,1349.33,2,55,1,1.2
2026-02-25,tomato,lagos,1159.04,2,56,2,1.2
2026-02-26,tomato,lagos,1206.03,2,57,3,1.2
2026-02-27,tomato,lagos,1325.41,2,58,4,1.2
2026-02-28,tomato,lagos,1241.63,2,59,5,1.2
2026-03-01,tomato,lagos,1021.73,3,60,6,1.1
2026-03-02,tomato,lagos,980.27,3,61,0,1.1
2026-03-03,tomato,lagos,1057.5,3,62,1,1.1
2026-03-04,tomato,lagos,1155.8,3,63,2,1.1
2026-03-05,tomato,lagos,1247.58,3,64,3,1.1
2026-03-06,tomato,lagos,1214.12,3,65,4,1.1
2026-03-07,tomato,lagos,1040.01,3,66,5,1.1
2026-03-08,tomato,lagos,1089.88,3,67,6,1.1
2026-03-09,tomato,lagos,1244.82,3,68,0,1.1
2026-03-10,tomato,lagos,957.89,3,69,1,1.1
2026-03-11,tomato,lagos,1127.17,3,70,2,1.1
2026-03-12,tomato,lagos,1040.84,3,71,3,1.1
2026-03-13,tomato,lagos,1255.87,3,72,4,1.1
2026-03-14,tomato,lagos,1240.45,3,73,5,1.1
2026-03-15,tomato,lagos,1143.23,3,74,6,1.1
2026-03-16,tomato,lagos,1078.82,3,75,0,1.1
2026-03-17,tomato,lagos,1278.24,3,76,1,1.1
2026-03-18,tomato,lagos,1053.82,3,77,2,1.1
2026-03-19,tomato,lagos,1158.41,3,78,3,1.1
2026-03-20,tomato,lagos,1116.95,3,79,4,1.1
2026-03-21,tomato,lagos,1231.51,3,80,5,1.1
2026-03-22,tomato,lagos,965.23,3,81,6,1.1
2026-03-23,tomato,lagos,1170.51,3,82,0,1.1
2026-03-24,tomato,lagos,1194.22,3,83,1,1.1
2026-03-25,tomato,lagos,1249.04,3,84,2,1.1
2026-03-26,tomato,lagos,1313.65,3,85,3,1.1
2026-03-27,tomato,lagos,1080.74,3,86,4,1.1
2026-03-28,tomato,lagos,1069.61,3,87,5,1.1
2026-03-29,tomato,lagos,1054.61,3,88,6,1.1
2026-03-30,tomato,lagos,1062.69,3,89,0,1.1
2026-03-31,tomato,lagos,1263.19,3,90,1,1.1
2026-04-01,tomato,lagos,1018.83,4,91,2,0.95
2026-04-02,tomato,lagos,841.29,4,92,3,0.95
2026-04-03,tomato,lagos,998.87,4,93,4,0.95
2026-04-04,tomato,lagos,878.64,4,94,5,0.95
2026-04-05,tomato,lagos,967.88,4,95,6,0.95
2026-04-06,tomato,lagos,966.05,4,96,0,0.95
2026-04-07,tomato,lagos,970.73,4,97,1,0.95
2026-04-08,tomato,lagos,906.31,4,98,2,0.95
2026-04-09,tomato,lagos,999.32,4,99,3,0.95
2026-04-10,tomato,lagos,1024.38,4,100,4,0.95
2026-04-11,tomato,lagos,868.82,4,101,5,0.95
2026-04-12,tomato,lagos,977.17,4,102,6,0.95
2026-04-13,tomato,lagos,976.18,4,103,0,0.95
2026-04-14,tomato,lagos,1011.28,4,104,1,0.95
2026-04-15,tomato,lagos,974.83,4,105,2,0.95
2026-04-16,tomato,lagos,821.48,4,106,3,0.95
2026-04-17,tomato,lagos,1037.38,4,107,4,0.95
2026-04-18,tomato,lagos,1026.83,4,108,5,0.95
2026-04-19,tomato,lagos,934.44,4,109,6,0.95
2026-04-20,tomato,lagos,945.28,4,110,0,0.95
2026-04-21,tomato,lagos,926.6,4,111,1,0.95
2026-04-22,tomato,lagos,1035.81,4,112,2,0.95
2026-04-23,tomato,lagos,955.71,4,113,3,0.95
2026-04-24,tomato,lagos,942.05,4,114,4,0.95
2026-04-25,tomato,lagos,1040.43,4,115,5,0.95
2026-04-26,tomato,lagos,1053.23,4,116,6,0.95
2026-04-27,tomato,lagos,854.51,4,117,0,0.95
2026-04-28,tomato,lagos,1035.76,4,118,1,0.95
2026-04-29,tomato,lagos,801.23,4,119,2,0.95
2026-04-30,tomato,lagos,945.15,4,120,3,0.95
2026-05-01,tomato,lagos,915.4,5,121,4,0.9
2026-05-02,tomato,lagos,1011.48,5,122,5,0.9
2026-05-03,tomato,lagos,969.81,5,123,6,0.9
2026-05-04,tomato,lagos,798.97,5,124,0,0.9
2026-05-05,tomato,lagos,931.71,5,125,1,0.9
2026-05-06,tomato,lagos,1038.91,5,126,2,0.9
2026-05-07,tomato,lagos,943.65,5,127,3,0.9
2026-05-08,tomato,lagos,900.11,5,128,4,0.9
2026-05-09,tomato,lagos,1013.22,5,129,5,0.9
2026-05-10,tomato,lagos,930.14,5,130,6,0.9
2026-05-11,tomato,lagos,948.91,5,131,0,0.9
2026-05-12,tomato,lagos,818.21,5,132,1,0.9
2026-05-13,tomato,lagos,914.48,5,133,2,0.9
2026-05-14,tomato,lagos,1072.91,5,134,3,0.9
2026-05-15,tomato,lagos,942.61,5,135,4,0.9
2026-05-16,tomato,lagos,861.22,5,136,5,0.9
2026-05-17,tomato,lagos,934.75,5,137,6,0.9
2026-05-18,tomato,lagos,844.81,5,138,0,0.9
2026-05-19,tomato,lagos,927.94,5,139,1,0.9
2026-05-20,tomato,lagos,880.63,5,140,2,0.9
2026-05-21,tomato,lagos,857.68,5,141,3,0.9
2026-05-22,tomato,lagos,913.53,5,142,4,0.9
2026-05-23,tomato,lagos,983.35,5,143,5,0.9
2026-05-24,tomato,lagos,960.05,5,144,6,0.9
2026-05-25,tomato,lagos,1021.34,5,145,0,0.9
2026-05-26,tomato,lagos,928.96,5,146,1,0.9
2026-05-27,tomato,lagos,928.65,5,147,2,0.9
2026-05-28,tomato,lagos,822.04,5,148,3,0.9
2026-05-29,tomato,lagos,1055.88,5,149,4,0.9
2026-05-30,tomato,lagos,834.33,5,150,5,0.9
2026-05-31,tomato,lagos,875.45,5,151,6,0.9
2026-06-01,tomato,lagos,885.13,6,152,0,0.88
2026-06-02,tomato,lagos,997.33,6,153,1,0.88
2026-06-03,tomato,lagos,846.48,6,154,2,0.88
2026-06-04,tomato,lagos,1063.11,6,155,3,0.88
2026-06-05,tomato,lagos,953.7,6,156,4,0.88
2026-06-06,tomato,lagos,938.02,6,157,5,0.88
2026-06-07,tomato,lagos,911.44,6,158,6,0.88
2026-06-08,tomato,lagos,897.86,6,159,0,0.88
2026-06-09,tomato,lagos,868.3,6,160,1,0.88
2026-06-10,tomato,lagos,809.5,6,161,2,0.88
2026-06-11,tomato,lagos,850.94,6,162,3,0.88
2026-06-12,tomato,lagos,1028.99,6,163,4,0.88
2026-06-13,tomato,lagos,951.41,6,164,5,0.88
2026-06-14,tomato,lagos,1028.87,6,165,6,0.88
2026-06-15,tomato,lagos,868.2,6,166,0,0.88
2026-06-16,tomato,lagos,836.92,6,167,1,0.88
2026-06-17,tomato,lagos,913.63,6,168,2,0.88
2026-06-18,tomato,lagos,855.3,6,169,3,0.88
2026-06-19,tomato,lagos,928.78,6,170,4,0.88
2026-06-20,tomato,lagos,798.5,6,171,5,0.88
2026-06-21,tomato,lagos,766.79,6,172,6,0.88
2026-06-22,tomato,lagos,939.91,6,173,0,0.88
2026-06-23,tomato,lagos,1035.03,6,174,1,0.88
2026-06-24,tomato,lagos,943.79,6,175,2,0.88
2026-06-25,tomato,lagos,954.27,6,176,3,0.88
2026-06-26,tomato,lagos,919.31,6,177,4,0.88
2026-06-27,tomato,lagos,926.43,6,178,5,0.88
2026-06-28,tomato,lagos,810.92,6,179,6,0.88
2026-06-29,tomato,lagos,860.8,6,180,0,0.88
2026-06-30,tomato,lagos,1005.38,6,181,1,0.88
2024-07-01,tomato,kano,503.76,7,183,0,0.92
2024-07-02,tomato,kano,538.25,7,184,1,0.92
2024-07-03,tomato,kano,606.07,7,185,2,0.92
2024-07-04,tomato,kano,558.95,7,186,3,0.92
2024-07-05,tomato,kano,561.4,7,187,4,0.92
2024-07-06,tomato,kano,539.46,7,188,5,0.92
2024-07-07,tomato,kano,584.71,7,189,6,0.92
2024-07-08,tomato,kano,595.96,7,190,0,0.92
2024-07-09,tomato,kano,518.99,7,191,1,0.92
2024-07-10,tomato,kano,495.04,7,192,2,0.92
2024-07-11,tomato,kano,472.85,7,193,3,0.92
2024-07-12,tomato,kano,577.03,7,194,4,0.92
2024-07-13,tomato,kano,571.97,7,195,5,0.92
2024-07-14,tomato,kano,665.63,7,196,6,0.92
2024-07-15,tomato,kano,558.81,7,197,0,0.92
2024-07-16,tomato,kano,551.01,7,198,1,0.92
2024-07-17,tomato,kano,567.52,7,199,2,0.92
2024-07-18,tomato,kano,570.16,7,200,3,0.92
2024-07-19,tomato,kano,548.3,7,201,4,0.92
2024-07-20,tomato,kano,522.68,7,202,5,0.92
2024-07-21,tomato,kano,557.79,7,203,6,0.92
2024-07-22,tomato,kano,556.36,7,204,0,0.92
2024-07-23,tomato,kano,555.88,7,205,1,0.92
2024-07-24,tomato,kano,593.67,7,206,2,0.92
2024-07-25,tomato,kano,557.91,7,207,3,0.92
2024-07-26,tomato,kano,499.15,7,208,4,0.92
2024-07-27,tomato,kano,530.69,7,209,5,0.92
2024-07-28,tomato,kano,549.78,7,210,6,0.92
2024-07-29,tomato,kano,560.88,7,211,0,0.92
2024-07-30,tomato,kano,582.25,7,212,1,0.92
2024-07-31,tomato,kano,561.69,7,213,2,0.92
2024-08-01,tomato,kano,486.03,8,214,3,0.95
2024-08-02,tomato,kano,521.61,8,215,4,0.95
2024-08-03,tomato,kano,605.46,8,216,5,0.95
2024-08-04,tomato,kano,568.1,8,217,6,0.95
2024-08-05,tomato,kano,647.15,8,218,0,0.95
2024-08-06,tomato,kano,585.31,8,219,1,0.95
2024-08-07,tomato,kano,563.06,8,220,2,0.95
2024-08-08,tomato,kano,550.49,8,221,3,0.95
2024-08-09,tomato,kano,565.12,8,222,4,0.95
2024-08-10,tomato,kano,586.81,8,223,5,0.95
2024-08-11,tomato,kano,579.75,8,224,6,0.95
2024-08-12,tomato,kano,623.89,8,225,0,0.95
2024-08-13,tomato,kano,511.16,8,226,1,0.95
2024-08-14,tomato,kano,516.85,8,227,2,0.95
2024-08-15,tomato,kano,570.1,8,228,3,0.95
2024-08-16,tomato,kano,605.93,8,229,4,0.95
2024-08-17,tomato,kano,832.0,8,230,5,0.95
2024-08-18,tomato,kano,570.42,8,231,6,0.95
2024-08-19,tomato,kano,532.8,8,232,0,0.95
2024-08-20,tomato,kano,535.48,8,233,1,0.95
2024-08-21,tomato,kano,608.92,8,234,2,0.95
2024-08-22,tomato,kano,601.57,8,235,3,0.95
2024-08-23,tomato,kano,632.56,8,236,4,0.95
2024-08-24,tomato,kano,576.95,8,237,5,0.95
2024-08-25,tomato,kano,562.59,8,238,6,0.95
2024-08-26,tomato,kano,501.82,8,239,0,0.95
2024-08-27,tomato,kano,583.12,8,240,1,0.95
2024-08-28,tomato,kano,565.4,8,241,2,0.95
2024-08-29,tomato,kano,609.69,8,242,3,0.95
2024-08-30,tomato,kano,631.34,8,243,4,0.95
2024-08-31,tomato,kano,599.3,8,244,5,0.95
2024-09-01,tomato,kano,638.18,9,245,6,1.0
2024-09-02,tomato,kano,623.74,9,246,0,1.0
2024-09-03,tomato,kano,631.8,9,247,1,1.0
2024-09-04,tomato,kano,607.81,9,248,2,1.0
2024-09-05,tomato,kano,615.37,9,249,3,1.0
2024-09-06,tomato,kano,681.22,9,250,4,1.0
2024-09-07,tomato,kano,634.85,9,251,5,1.0
2024-09-08,tomato,kano,604.33,9,252,6,1.0
2024-09-09,tomato,kano,587.42,9,253,0,1.0
2024-09-10,tomato,kano,613.76,9,254,1,1.0
2024-09-11,tomato,kano,671.77,9,255,2,1.0
2024-09-12,tomato,kano,646.45,9,256,3,1.0
2024-09-13,tomato,kano,497.87,9,257,4,1.0
2024-09-14,tomato,kano,627.68,9,258,5,1.0
2024-09-15,tomato,kano,588.5,9,259,6,1.0
2024-09-16,tomato,kano,678.14,9,260,0,1.0
2024-09-17,tomato,kano,579.7,9,261,1,1.0
2024-09-18,tomato,kano,612.31,9,262,2,1.0
2024-09-19,tomato,kano,585.83,9,263,3,1.0
2024-09-20,tomato,kano,655.16,9,264,4,1.0
2024-09-21,tomato,kano,609.73,9,265,5,1.0
2024-09-22,tomato,kano,614.64,9,266,6,1.0
2024-09-23,tomato,kano,605.39,9,267,0,1.0
2024-09-24,tomato,kano,655.08,9,268,1,1.0
2024-09-25,tomato,kano,619.38,9,269,2,1.0
2024-09-26,tomato,kano,570.98,9,270,3,1.0
2024-09-27,tomato,kano,568.3,9,271,4,1.0
2024-09-28,tomato,kano,640.07,9,272,5,1.0
2024-09-29,tomato,kano,580.93,9,273,6,1.0
2024-09-30,tomato,kano,632.48,9,274,0,1.0
2024-10-01,tomato,kano,482.09,10,275,1,0.85
2024-10-02,tomato,kano,513.86,10,276,2,0.85
2024-10-03,tomato,kano,395.82,10,277,3,0.85
2024-10-04,tomato,kano,616.52,10,278,4,0.85
2024-10-05,tomato,kano,543.02,10,279,5,0.85
2024-10-06,tomato,kano,541.61,10,280,6,0.85
2024-10-07,tomato,kano,566.09,10,281,0,0.85
2024-10-08,tomato,kano,496.2,10,282,1,0.85
2024-10-09,tomato,kano,568.7,10,283,2,0.85
2024-10-10,tomato,kano,562.38,10,284,3,0.85
2024-10-11,tomato,kano,545.25,10,285,4,0.85
2024-10-12,tomato,kano,532.88,10,286,5,0.85
2024-10-13,tomato,kano,527.78,10,287,6,0.85
2024-10-14,tomato,kano,528.35,10,288,0,0.85
2024-10-15,tomato,kano,533.51,10,289,1,0.85
2024-10-16,tomato,kano,468.88,10,290,2,0.85
2024-10-17,tomato,kano,630.66,10,291,3,0.85
2024-10-18,tomato,kano,578.69,10,292,4,0.85
2024-10-19,tomato,kano,610.3,10,293,5,0.85
2024-10-20,tomato,kano,559.87,10,294,6,0.85
2024-10-21,tomato,kano,506.91,10,295,0,0.85
2024-10-22,tomato,kano,415.57,10,296,1,0.85
2024-10-23,tomato,kano,556.92,10,297,2,0.85
2024-10-24,tomato,kano,548.7,10,298,3,0.85
2024-10-25,tomato,kano,548.8,10,299,4,0.85
2024-10-26,tomato,kano,569.45,10,300,5,0.85
2024-10-27,tomato,kano,553.26,10,301,6,0.85
2024-10-28,tomato,kano,585.74,10,302,0,0.85
2024-10-29,tomato,kano,605.32,10,303,1,0.85
2024-10-30,tomato,kano,647.79,10,304,2,0.85
2024-10-31,tomato,kano,571.0,10,305,3,0.85
2024-11-01,tomato,kano,590.09,11,306,4,0.88
2024-11-02,tomato,kano,550.2,11,307,5,0.88
2024-11-03,tomato,kano,609.39,11,308,6,0.88
2024-11-04,tomato,kano,624.81,11,309,0,0.88
2024-11-05,tomato,kano,499.99,11,310,1,0.88
2024-11-06,tomato,kano,429.97,11,311,2,0.88
2024-11-07,tomato,kano,698.05,11,312,3,0.88
2024-11-08,tomato,kano,538.68,11,313,4,0.88
2024-11-09,tomato,kano,538.09,11,314,5,0.88
2024-11-10,tomato,kano,557.94,11,315,6,0.88
2024-11-11,tomato,kano,604.76,11,316,0,0.88
2024-11-12,tomato,kano,589.8,11,317,1,0.88
2024-11-13,tomato,kano,513.0,11,318,2,0.88
2024-11-14,tomato,kano,629.14,11,319,3,0.88
2024-11-15,tomato,kano,627.44,11,320,4,0.88
2024-11-16,tomato,kano,513.65,11,321,5,0.88
2024-11-17,tomato,kano,575.39,11,322,6,0.88
2024-11-18,tomato,kano,562.02,11,323,0,0.88
2024-11-19,tomato,kano,616.98,11,324,1,0.88
2024-11-20,tomato,kano,519.58,11,325,2,0.88
2024-11-21,tomato,kano,594.02,11,326,3,0.88
2024-11-22,tomato,kano,586.88,11,327,4,0.88
2024-11-23,tomato,kano,590.71,11,328,5,0.88
2024-11-24,tomato,kano,580.08,11,329,6,0.88
2024-11-25,tomato,kano,511.45,11,330,0,0.88
2024-11-26,tomato,kano,598.21,11,331,1,0.88
2024-11-27,tomato,kano,599.59,11,332,2,0.88
2024-11-28,tomato,kano,576.52,11,333,3,0.88
2024-11-29,tomato,kano,562.95,11,334,4,0.88
2024-11-30,tomato,kano,636.69,11,335,5,0.88
2024-12-01,tomato,kano,795.44,12,336,6,1.1
2024-12-02,tomato,kano,678.67,12,337,0,1.1
2024-12-03,tomato,kano,731.74,12,338,1,1.1
2024-12-04,tomato,kano,549.82,12,339,2,1.1
2024-12-05,tomato,kano,657.65,12,340,3,1.1
2024-12-06,tomato,kano,675.49,12,341,4,1.1
2024-12-07,tomato,kano,711.1,12,342,5,1.1
2024-12-08,tomato,kano,687.97,12,343,6,1.1
2024-12-09,tomato,kano,647.41,12,344,0,1.1
2024-12-10,tomato,kano,650.21,12,345,1,1.1
2024-12-11,tomato,kano,650.49,12,346,2,1.1
2024-12-12,tomato,kano,644.22,12,347,3,1.1
2024-12-13,tomato,kano,595.57,12,348,4,1.1
2024-12-14,tomato,kano,714.83,12,349,5,1.1
2024-12-15,tomato,kano,695.75,12,350,6,1.1
2024-12-16,tomato,kano,595.62,12,351,0,1.1
2024-12-17,tomato,kano,750.09,12,352,1,1.1
2024-12-18,tomato,kano,697.59,12,353,2,1.1
2024-12-19,tomato,kano,692.99,12,354,3,1.1
2024-12-20,tomato,kano,772.22,12,355,4,1.1
2024-12-21,tomato,kano,685.61,12,356,5,1.1
2024-12-22,tomato,kano,730.3,12,357,6,1.1
2024-12-23,tomato,kano,707.2,12,358,0,1.1
2024-12-24,tomato,kano,676.18,12,359,1,1.1
2024-12-25,tomato,kano,647.74,12,360,2,1.1
2024-12-26,tomato,kano,661.64,12,361,3,1.1
2024-12-27,tomato,kano,699.24,12,362,4,1.1
2024-12-28,tomato,kano,766.21,12,363,5,1.1
2024-12-29,tomato,kano,579.52,12,364,6,1.1
2024-12-30,tomato,kano,633.44,12,365,0,1.1
2024-12-31,tomato,kano,740.95,12,366,1,1.1
2025-01-01,tomato,kano,766.18,1,1,2,1.15
2025-01-02,tomato,kano,689.95,1,2,3,1.15
2025-01-03,tomato,kano,735.42,1,3,4,1.15
2025-01-04,tomato,kano,809.56,1,4,5,1.15
2025-01-05,tomato,kano,725.34,1,5,6,1.15
2025-01-06,tomato,kano,756.89,1,6,0,1.15
2025-01-07,tomato,kano,743.07,1,7,1,1.15
2025-01-08,tomato,kano,830.92,1,8,2,1.15
2025-01-09,tomato,kano,838.71,1,9,3,1.15
2025-01-10,tomato,kano,1027.47,1,10,4,1.15
2025-01-11,tomato,kano,723.53,1,11,5,1.15
2025-01-12,tomato,kano,775.79,1,12,6,1.15
2025-01-13,tomato,kano,741.94,1,13,0,1.15
2025-01-14,tomato,kano,701.95,1,14,1,1.15
2025-01-15,tomato,kano,688.04,1,15,2,1.15
2025-01-16,tomato,kano,746.11,1,16,3,1.15
2025-01-17,tomato,kano,824.94,1,17,4,1.15
2025-01-18,tomato,kano,713.04,1,18,5,1.15
2025-01-19,tomato,kano,637.83,1,19,6,1.15
2025-01-20,tomato,kano,759.56,1,20,0,1.15
2025-01-21,tomato,kano,818.93,1,21,1,1.15
2025-01-22,tomato,kano,780.25,1,22,2,1.15
2025-01-23,tomato,kano,675.42,1,23,3,1.15
2025-01-24,tomato,kano,755.75,1,24,4,1.15
2025-01-25,tomato,kano,798.94,1,25,5,1.15
2025-01-26,tomato,kano,723.62,1,26,6,1.15
2025-01-27,tomato,kano,716.78,1,27,0,1.15
2025-01-28,tomato,kano,718.9,1,28,1,1.15
2025-01-29,tomato,kano,738.14,1,29,2,1.15
2025-01-30,tomato,kano,680.57,1,30,3,1.15
2025-01-31,tomato,kano,762.18,1,31,4,1.15
2025-02-01,tomato,kano,798.74,2,32,5,1.2
2025-02-02,tomato,kano,800.53,2,33,6,1.2
2025-02-03,tomato,kano,781.38,2,34,0,1.2
2025-02-04,tomato,kano,532.41,2,35,1,1.2
2025-02-05,tomato,kano,768.77,2,36,2,1.2
2025-02-06,tomato,kano,752.18,2,37,3,1.2
2025-02-07,tomato,kano,706.4,2,38,4,1.2
2025-02-08,tomato,kano,816.1,2,39,5,1.2
2025-02-09,tomato,kano,771.18,2,40,6,1.2
2025-02-10,tomato,kano,702.75,2,41,0,1.2
2025-02-11,tomato,kano,854.74,2,42,1,1.2
2025-02-12,tomato,kano,791.26,2,43,2,1.2
2025-02-13,tomato,kano,852.79,2,44,3,1.2
2025-02-14,tomato,kano,802.81,2,45,4,1.2
2025-02-15,tomato,kano,758.83,2,46,5,1.2
2025-02-16,tomato,kano,738.63,2,47,6,1.2
